average	sd	ratio	ava	avb	cumsum	p
Fung_ASV204	0.000665432751630533	0.00208259551052282	0.319520880683874	0	0.133086550326106	0.686846962947259	0.001
Fung_ASV128	0.000665432751630532	0.00268161467886502	0.248146296660403	0	0.133086550326106	0.687557589132159	0.001
Fung_ASV260	0.00066102591221576	0.00406046491928973	0.162795622017438	0	0.132205182443152	0.688263509183384	0.001
Fung_ASV406	0.000658088019272579	0.00436634031976423	0.150718444069452	0	0.131617603854516	0.68896629181216	0.001
Fung_ASV307	0.000656619072800988	0.00435659402440773	0.150718444069448	0.131323814560197	0	0.68966750572971	0.001
Fung_ASV254	0.000655150126329398	0.00426781723896985	0.153509414683262	0.131030025265879	0	0.690367150936035	0.001
Fung_ASV247	0.0006550195533097	0.00281671433942201	0.232547384781699	0.0802044773488454	0.0537634408602151	0.691066656701363	0.754
Fung_ASV208	0.00065139615201311	0.00195134234990637	0.333819512523963	0.0590516481579411	0.0775603736999824	0.691762292979002	0.904
Fung_ASV217	0.000646499663774477	0.00205929201466121	0.313942684753642	0.114577824784065	0.017921146953405	0.692452700219225	0.157
Fung_ASV227	0.000645455079616901	0.00309389465933862	0.208622190050543	0.00117515717727246	0.128385921617016	0.693141991931466	0.002
Fung_ASV215	0.000643235338282051	0.00179588689953928	0.358171407368175	0.0223279863681767	0.110758563957929	0.693828913146745	0.017
Fung_ASV210	0.000643104765262355	0.00160351815124962	0.401058612751707	0.0038192608261355	0.12632939655679	0.694515694921025	0.003
Fung_ASV265	0.000639252861181292	0.00111634568984087	0.572629846649397	0.0904871026499794	0.05611375521476	0.695198363185872	0.32
Fung_ASV309	0.000637000476591524	0.00186121911037388	0.342249052269597	0.127210764439744	0.000293789294318115	0.695878626093507	0.004
Fung_ASV219	0.000633115929255539	0.00327718366154643	0.193189028947125	0	0.126623185851108	0.696554740631458	0.001
Fung_ASV300	0.000630308609332054	0.00231681879214875	0.272057793845617	0.00646336447499853	0.120747399964745	0.697227857187957	0.11
Fung_ASV229	0.000623290309523346	0.000980380691761347	0.635763550589257	0.115459192667019	0.025559668605676	0.697893478790826	0.003
Fung_ASV226	0.000617675669676375	0.00170198735813457	0.362914369912457	0.0188025148363594	0.111052353252248	0.69855310443079	0.033
Fung_ASV92	0.000616957518068044	0.00409344404977913	0.150718444069446	0.123391503613608	0	0.699211963145267	0.001
Fung_ASV314	0.000607262471355546	0.00317655002976493	0.191170441411396	0.111346142546566	0.0123391503613608	0.699860468365659	0.511
Fung_ASV113	0.000603736999823728	0.00385761947436573	0.156505068432908	0.120747399964745	0	0.700505208679111	0.001
Fung_ASV234	0.000594923320994184	0.00220722341966916	0.269534708490614	0.118984664198837	0	0.701140536725214	0.001
Fung_ASV253	0.000591495779227139	0.00148104888280526	0.399376270489322	0.106645513837476	0.017921146953405	0.701772204445125	0.053
Fung_ASV284	0.000590744984363882	0.00107417053319964	0.549954561315534	0.114577824784065	0.0079323109465891	0.702403070379299	0.001
Fung_ASV220	0.000589047535107821	0.00373088389935565	0.157884177315073	0	0.117809507021564	0.703032123580502	0.001
Fung_ASV267	0.000586109642164641	0.00388877184729004	0.150718444069451	0.117221928432928	0	0.703658039359255	0.001
Fung_ASV250	0.000585293560791533	0.0018570314457304	0.315176978902115	0.0299665080204477	0.0916622598272519	0.704283083631772	0.281
Fung_ASV172	0.000584901841732447	0.00178138012138047	0.328341960658672	0.113696456901111	0.00499441800340796	0.704907709581295	0.011
Fung_ASV225	0.000582388311103279	0.00106092392286799	0.548944461096618	0.0658088019272578	0.09195604912157	0.705529651291612	0.961
Fung_ASV315	0.00058091936463169	0.00142418910241191	0.407894824955397	0.0323168223749927	0.0946001527704331	0.706150024290703	0.307
Fung_ASV242	0.000576512525216915	0.00152598571189838	0.377796804204486	0.058757858863623	0.0649274340443034	0.70676569115612	0.15
Fung_ASV246	0.00057383577831313	0.00188161101558555	0.304970460716905	0.00910746812386157	0.10752688172043	0.707378499481082	0.05
Fung_ASV358	0.000569428938898356	0.00355633252750849	0.160116899781947	0.00117515717727246	0.112815089018156	0.70798660167237	0.371
Fung_ASV264	0.000568090565446462	0.00178502658008425	0.318253280810893	0.0214466184852224	0.0975380457136142	0.70859327459343	0.206
Fung_ASV180	0.000562769714893813	0.00180393601535588	0.31196766964198	0.111639931840884	0.00117515717727246	0.709194265293831	0.02
Fung_ASV452	0.00056120283865745	0.00178433447709832	0.314516614379428	0.00235031435454492	0.110464774663611	0.709793582702259	0.039
Fung_ASV293	0.000559929751715407	0.00109842295640653	0.509757874641667	0.0625771196897585	0.0634584875727128	0.710391540560958	0.767
Fung_ASV282	0.000557807940145327	0.00229750489209423	0.242788575582475	0.00881367882954345	0.105176567365885	0.710987232503444	0.083
Fung_ASV259	0.000556730712732828	0.00215170503326899	0.258739327242736	0	0.111346142546566	0.711581774057698	0.001
Fung_ASV382	0.000550528494297224	0.00161724214322077	0.340411914570093	0.00176273576590869	0.109583406780657	0.712169692164558	0.001
Fung_ASV134	0.000550234705002907	0.00251888708667327	0.218443576893162	0.103707620894295	0.00734473235795288	0.712757296529173	0.218
Fung_ASV362	0.000549549196649497	0.00210846954595873	0.260638906406218	0.0293789294318115	0.0831423702920265	0.713344168828549	0.218
Fung_ASV275	0.000549385980374877	0.00149452954285815	0.36759793943198	0.109877196074975	0	0.713930866826679	0.001
Fung_ASV239	0.000548112893432834	0.000775782118366531	0.70652942424985	0.10605793524884	0.0135143075386333	0.71451620527508	0.001
Fung_ASV222	0.000547525314844194	0.00267678996599786	0.204545489858816	0.00058757858863623	0.108995828192021	0.71510091623899	0.211
Fung_ASV348	0.000539103355073743	0.00214104433098004	0.251794578595658	0.107820671014748	0	0.715676633258545	0.001
Fung_ASV252	0.000538189343935864	0.00186227655959377	0.28899539177643	0.106645513837476	0.00352547153181738	0.716251374191116	0.001
Fung_ASV269	0.00053469651565897	0.00307140616692485	0.174088507543214	0.106939303131794	0	0.716822385076996	0.001
Fung_ASV312	0.000532999066402912	0.000951781223402187	0.560001661408786	0.0079323109465891	0.103707620894295	0.717391583229904	0.001
Fung_ASV283	0.000529114519066924	0.00103596097035737	0.510747541854206	0.0120453610670427	0.104588988777249	0.717956633013129	0.001
Fung_ASV291	0.000528820729772608	0.00138116638114563	0.382879815923387	0.105764145954521	0	0.71852136905411	0.001
Fung_ASV249	0.000523989528043819	0.00106315995311374	0.492860483043194	0.0237969328397673	0.108995828192021	0.719080945778172	0.001
Fung_ASV276	0.000518538104471473	0.00323518955198713	0.160280594425441	0.103707620894295	0	0.719634700840577	0.001
Fung_ASV261	0.000512662318585112	0.00116257004172607	0.440973274886699	0	0.102532463717022	0.720182181058083	0.001
Fung_ASV341	0.00050825547917034	0.00232431265143316	0.218669153161023	0	0.101651095834068	0.720724955141914	0.001
Fung_ASV214	0.000506786532698748	0.00306837379546231	0.165164535510052	0.10135730653975	0	0.72126616051452	0.001
Fung_ASV281	0.000505317586227159	0.00223761094860487	0.225829064048073	0.101063517245432	0	0.721805797175901	0.001
Fung_ASV306	0.000500192595204051	0.00119047170831585	0.42016336189263	0.00117515717727246	0.099594570773841	0.722339960778119	0.001
Fung_ASV328	0.000499441800340796	0.00276330170029319	0.180740959370381	0.0998883600681591	0	0.722873322594601	0.001
Fung_ASV320	0.000496503907397615	0.00232610087233014	0.213449000988615	0.0993007814795229	0	0.723403546988632	0.001
Fung_ASV370	0.000491835921943453	0.00100085644367053	0.491415052632023	0.0881367882954345	0.0190963041306775	0.723928786366993	0.032
Fung_ASV296	0.000490628121511251	0.0017311145126687	0.283417485048344	0	0.0981256243022505	0.724452735916124	0.001
Fung_ASV299	0.000490432261981709	0.00127922176964684	0.383383298829495	0.0705094306363476	0.0346671367295376	0.724976476303759	0.274
Fung_ASV290	0.000487690228568072	0.00187833021821319	0.259640303839652	0.0975380457136142	0	0.725497288430441	0.001
Fung_ASV244	0.0004843606165658	0.00192399640248198	0.25174715292657	0.00499441800340796	0.0925436277102062	0.726014544811679	0.13
Fung_ASV268	0.000478876549738528	0.00181551820389517	0.263768520035274	0	0.0957753099477055	0.726525944671011	0.001
Fung_ASV412	0.000477407603266939	0.00151243252177737	0.315655473148582	0.0954815206533874	0	0.727035775819118	0.001
Fung_ASV270	0.000475938656795347	0.00315779969554381	0.15071844406945	0.0951877313590693	0	0.727544038256	0.001
Fung_ASV377	0.000473000763852166	0.00248760878693236	0.190142745248724	0	0.0946001527704331	0.728049163270433	0.001
Fung_ASV399	0.000470062870908985	0.00311881451411749	0.150718444069443	0	0.0940125741817968	0.728551150862415	0.001
Fung_ASV168	0.000466863831926409	0.00146622421943504	0.31841230402421	0.043480815559081	0.0540572301545332	0.729049722149952	0.689
Fung_ASV274	0.000465231669180199	0.00108544281405429	0.428610022708141	0.00205652506022681	0.09195604912157	0.729546550425017	0.002
Fung_ASV378	0.000464905236630954	0.00127051234828584	0.365919494807115	0.0772665844056642	0.0185087255420412	0.730043030097587	0.017
Fung_ASV277	0.000464187085022624	0.00100993400464216	0.459621205830273	0	0.0928374170045244	0.73053874284467	0.001
Fung_ASV304	0.000463991225493077	0.00160619383560326	0.288876233495697	0.0916622598272519	0.00176273576590869	0.731034246430255	0.003
Fung_ASV343	0.000462391706001789	0.00107150024889362	0.431536722907187	0.0020565250602268	0.0916622598272519	0.731528041863619	0.001
Fung_ASV236	0.000459453813058609	0.000678154393915568	0.677506209767051	0.0760914272283918	0.0293789294318115	0.732018699874532	0.021
Fung_ASV280	0.000455373406193078	0.0022516368168989	0.202241055384877	0	0.0910746812386157	0.732505000354265	0.001
Fung_ASV257	0.000455112260153686	0.00145586102707876	0.312606939597035	0.0898995240613432	0.00176273576590869	0.732991021952002	0.005
Fung_ASV313	0.000454883757369216	0.0012417546280602	0.366323383936011	0.0898995240613432	0.00146894647159058	0.733476799527993	0.014
Fung_ASV271	0.000453088378348383	0.00116705715499016	0.388231524403965	0.00499441800340796	0.0878429990011164	0.733960659790265	0.004
Fung_ASV381	0.000451684718386641	0.00232610253513014	0.194180914884464	0.00646336447499853	0.0849051060579352	0.734443021061811	0.267
Fung_ASV501	0.000450966566778306	0.0016209125684441	0.278217700052252	0	0.0901933133556613	0.734924615407869	0.001
Fung_ASV433	0.000448844755208233	0.00114000583936517	0.393721452741136	0.0493566014454433	0.0464187085022622	0.735403943837713	0.935
Fung_ASV438	0.000448028673835126	0.00297262008376822	0.150718444069444	0	0.089605734767025	0.735882400761321	0.001
Fung_ASV294	0.000447930744070354	0.00108863392625515	0.411461312446156	0.0822610024090722	0.0123391503613608	0.736360753104181	0.019
Fung_ASV334	0.000444829634852551	0.0010252428294826	0.433877343065193	0.0884305775897526	0.00117515717727246	0.736835793723344	0.001
Fung_ASV424	0.000443621834420353	0.00261035773220544	0.169946758234376	0.0887243668840708	0	0.737309544513277	0.001
Fung_ASV418	0.000442152887948763	0.0017375748976556	0.254465513138645	0.0884305775897526	0	0.737781726591985	0.001
Fung_ASV344	0.000441108303791188	0.000833982323491374	0.528918049419245	0.0543510194488513	0.0446559727363535	0.738252793142712	0.189
Fung_ASV359	0.000439214995005584	0.00175976029821986	0.249587966866786	0.0878429990011164	0	0.73872183779897	0.001
Fung_ASV311	0.000437746048533992	0.00170212745523329	0.257175834387793	0.0875492097067983	0	0.739189313744004	0.001
Fung_ASV305	0.000435004015120356	0.0010409318131376	0.417898665051995	0.0857864739408896	0.00176273576590869	0.739653861428084	0.004
Fung_ASV386	0.000432686344020735	0.00126407919235099	0.342293700140738	0.0863740525295258	0.000293789294318115	0.740115934034454	0.002
Fung_ASV298	0.000427757212527177	0.00113982853169516	0.37528207149808	0.0361360832011281	0.0549385980374875	0.740572742743158	0.393
Fung_ASV286	0.000427365493468085	0.000921616338263538	0.463713017797954	0.0716845878136201	0.0188025148363594	0.741029133128868	0.054
Fung_ASV321	0.00042609240652604	0.000770537978979971	0.552980408688092	0.0314354544920383	0.0652212233386215	0.74148416396485	0.23
Fung_ASV323	0.000424166454485507	0.000969619722220012	0.437456504612291	0.0105764145954521	0.0781479522886186	0.741937138046116	0.017
Fung_ASV366	0.00042354623264195	0.0013633519014376	0.310665377145356	0.0819672131147541	0.00352547153181738	0.742389449782641	0.046
Fung_ASV301	0.000420118690874907	0.0012938718084712	0.324698852022524	0.0840237381749809	0	0.742838101192976	0.001
Fung_ASV337	0.000418649744403314	0.00132707183857081	0.315468787924984	0.0837299488806628	0	0.743285183892085	0.001
Fung_ASV436	0.000417670446755588	0.00149151002494308	0.280031940631125	0.000881367882954345	0.0828485809977085	0.743731220783711	0.027
Fung_ASV251	0.000417637803500662	0.000577360399462555	0.723357202692508	0.0411305012045361	0.0640460661613491	0.744177222815087	0.5
Fung_ASV289	0.000415711851460133	0.00129278012631667	0.321564234317681	0	0.0831423702920266	0.744621168091747	0.001
Fung_ASV365	0.000415385418910891	0.00158101213420236	0.262733858852044	0.0828485809977085	0.000293789294318115	0.745064764765911	0.025
Fung_ASV318	0.000412773958516952	0.0027387089952093	0.15071844406945	0.0825547917033903	0	0.745505572620121	0.001
Fung_ASV439	0.000410554217182104	0.00112212428532779	0.365872321408832	0.0132205182443152	0.0728597449908925	0.745944009977368	0.079
Fung_ASV346	0.000406898172630591	0.00119339758724546	0.340957763765698	0.0813796345261178	0	0.746378542986678	0.001
Fung_ASV339	0.000406898172630589	0.00102582205169795	0.396655708421444	0.0813796345261178	0	0.746813075995988	0.001
Fung_ASV400	0.000405429226159	0.0026308203713372	0.154107528805902	0.0810858452317997	0	0.747246040294072	0.001
Fung_ASV349	0.000405429226159	0.00115023366236946	0.352475535556683	0.0708032199306658	0.0126329396556789	0.747679004592157	0.115
Fung_ASV355	0.000405429226158999	0.00154155266446635	0.263000567871841	0.0810858452317997	0	0.748111968890242	0.001
Fung_ASV330	0.000403960279687409	0.00268023122306961	0.150718444069449	0.0807920559374817	0	0.748543364477102	0.001
Fung_ASV285	0.000402491333215818	0.00207785169642279	0.193705515128314	0	0.0804982666431635	0.748973191352737	0.001
Fung_ASV391	0.000402491333215818	0.00150340860036924	0.267719190323219	0	0.0804982666431635	0.749403018228371	0.001
Fung_ASV324	0.0004021975439215	0.00103987926709387	0.386773307872089	0.000881367882954345	0.0799106880545273	0.749832531361761	0.003
Fung_ASV332	0.000401022386744228	0.00186056335111792	0.215538152196362	0.0802044773488454	0	0.750260789526171	0.001
Fung_ASV402	0.000401022386744228	0.00266073863235636	0.15071844406945	0	0.0802044773488454	0.750689047690581	0.001
Fung_ASV292	0.000400793883959756	0.00106743871091966	0.375472502411355	0.0261472471943122	0.0590516481579411	0.751117061833245	0.527
Fung_ASV394	0.000399553440272637	0.00265099233699977	0.150718444069449	0.0799106880545273	0	0.75154375128643	0.001
Fung_ASV345	0.000398084493801048	0.00118781094676661	0.335141290695031	0.0796168987602092	0	0.75196887202839	0.001
Fung_ASV308	0.000396615547329456	0.00175233846978334	0.226335011282663	0	0.0793231094658911	0.752392424059125	0.001
Fung_ASV329	0.000396615547329456	0.00101888946522562	0.389262585261524	0.0793231094658911	0	0.75281597608986	0.001
Fung_ASV279	0.000396419687799909	0.00247417202714177	0.160223171004752	0.0790293201715729	0.000293789294318115	0.753239318959099	0.107
Fung_ASV336	0.000392208707914684	0.00223853311712375	0.175207909552227	0.0784417415829367	0	0.753658164856159	0.001
Fung_ASV380	0.000392208707914684	0.0019315779580395	0.203050933710574	0.0784417415829367	0	0.754077010753219	0.001
Fung_ASV417	0.000392078134894985	0.000940993057326312	0.416664216427925	0.0214466184852224	0.0616957518068042	0.754495717209281	0.142
Fung_ASV493	0.00039064183167832	0.00148695877859967	0.262711944204803	0.0167459897761326	0.0628709089840766	0.754912889814368	0.371
Fung_ASV483	0.000390152182854457	0.00151436303983135	0.257634512063836	0.00146894647159058	0.0772665844056642	0.755329539515714	0.002
Fung_ASV495	0.000389270814971503	0.00119845571793639	0.324810344800879	0	0.0778541629943005	0.755745247990324	0.001
Fung_ASV374	0.000387801868499913	0.00124109592395759	0.312467280742729	0.0775603736999824	0	0.75615938775371	0.001
Fung_ASV467	0.000383884677909004	0.000862854801927316	0.444900668167506	0.00323168223749926	0.0749162700511194	0.756569344287162	0.001
Fung_ASV317	0.00038323181281052	0.000795040249701054	0.482028190339571	0.00058757858863623	0.0763852165227099	0.756978603615625	0.001
Fung_ASV473	0.000381926082613549	0.00131824970385113	0.289722107653649	0	0.0763852165227099	0.757386468534111	0.001
Fung_ASV185	0.00038045713614196	0.00252429049736364	0.150718444069455	0.0760914272283918	0	0.757792764741371	0.001
Fung_ASV319	0.000378988189670369	0.000857384473517725	0.442028286464572	0	0.0757976379340737	0.758197492237407	0.001
