pathway	K01	K02	K03	K04	K05	K06	K07	K08	K09	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K26	K27	K28	K29	K30	K31	K32	K33	K34	K35	K36	K37	K38	K39	K40	K41	K42	K43	K44	K45	K46	K47	K48	K49	K50	K51	K52	K53	K54	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35	M36
COBALSYN-PWY	2252.1631017369727	2708.1141188488928	2105.4100574264444	1812.4632701975443	1649.2902417582418	1876.0686125487414	1781.182233895137	1807.429693145564	1700.1650513357608	2455.982076504141	3055.48893862589	2729.9395510296154	2498.1542553011504	2502.9353795332113	3240.2784297476715	2679.7744900180464	2960.9382168798943	2693.8218597289806	2061.832155723309	1776.587673761722	1989.161419483742	2867.67463478457	3367.731730446972	2691.7425323466855	2354.4818267619476	2565.1774902516836	1937.2373465244432	2861.070244819696	2932.0268545017275	2805.3187405256035	3026.723077470916	2570.3729863684703	2255.990664432342	2357.080219522413	2425.540436466759	2237.6232635751344	2420.580204141798	2438.7869088894977	2236.291937481873	2425.344497107731	2684.997149890432	2594.5779278544037	3522.2237385839967	2250.0053647400987	2718.4460469852725	2459.42806628855	3109.471247848925	2388.9320380264894	2648.3039032096935	2645.7284117575973	2480.8913555879603	2487.418155127131	2466.0109816796107	2434.201473043086	3601.8893281871074	3119.3079952225194	3367.144381094434	3316.9819299946435	3415.2745528234277	3636.958367761271	3424.207060536238	3430.4375447791917	3214.9113445478324	3040.609791659953	2934.8793105959667	3303.697839338359	3624.8833139002263	3152.7774619104475	3262.7381559372216	3736.8263042213625	3287.3959746388205	3901.221710411113	3813.4189123865563	3833.95551567787	3888.4975134542874	3709.748448905099	3715.995180968364	3788.014088802743	3757.573808385163	3572.340447753859	3483.864294608895	3437.4737069476682	3803.042815338999	3534.139420876954	3853.6246279099096	3682.2725968225323	3891.627344964824	3585.9650486021205	3500.243098667739	3665.8094572415903
CODH-PWY	84.5	185.0	72.5	50.166666666666664	65.6	12.0	65.0	18.0	10.0	60.0	84.5	62.5	107.5	187.0	92.0	107.5	54.5	57.666666666666664	97.33333333333333	57.5	214.33333333333334	89.83333333333333	140.33333333333334	24.0	65.33333333333333	46.5	41.0	69.0	116.0	168.5	43.0	94.0	96.0	35.0	108.0	81.5	204.5	85.0	62.0	161.8	212.0	136.83333333333331	83.0	41.5	73.33333333333333	135.66666666666666	173.0	187.83333333333334	160.0	146.66666666666666	169.5	170.53333333333333	193.76666666666665	152.16666666666666	220.55	193.5	242.2	274.5	186.0	225.5	266.5	267.5	265.2	307.0	310.5	278.4	161.66666666666666	215.4	247.03333333333333	202.0	210.8	201.0	404.7	266.5	222.0	247.03333333333333	240.75	292.25	378.5	286.75	306.5	243.5	225.0	217.4	189.66666666666666	219.33333333333331	278.6	281.0	294.6	257.0
COLANSYN-PWY	1046.2932269118817	909.552753506443	971.6944223115561	1075.5063815624712	1225.1502501232758	857.3912259439447	872.8134437835417	1104.4213411652074	941.235690155069	1209.1483669892846	1480.8599272541642	1294.694957247419	1242.9947154237063	1438.581734766853	1251.8776812036183	1579.5709747429476	1747.891987511356	1133.0865773995856	1198.8137763391987	1445.0306406933669	1374.1951003123172	1401.2900814229843	1173.5127064205562	1648.1847338887615	1230.804182653473	1789.5965674597794	1823.7664455905679	1439.9112435520715	1507.868745161298	1294.583855158417	1473.9908025907703	1182.2414361658107	1473.3481220549706	1978.0710667263281	1601.9137998263225	1592.6882737327655	1508.2019621752456	1380.0834818486755	1853.4501695454524	1620.6676584007298	1335.7457952677998	1469.079115361283	1405.6715550374581	1717.4075171088352	1502.2633890036607	892.6260686809258	904.0045960993858	819.0374770295107	910.3584889400665	834.9739498070845	927.4599096863785	1310.5872366138701	1246.0905775200142	1315.0031518482633	819.1942761813891	774.5908701091744	892.6405034757448	778.0412466879353	810.8001066870044	785.5022890590689	673.8459894376571	886.8365991531329	894.0130984973214	352.2055318631889	655.6511871998434	708.0941739923168	1128.4843860180583	839.7618063431323	573.387968501448	874.3292702532415	1046.6104223139914	1044.5503590469643	684.6860844102004	689.3043179696693	769.0092426213589	778.0367220546555	788.2010169135583	839.098708773902	517.4575591252005	1121.8833953440403	764.6656217179426	1109.431645950085	637.0779178371737	1090.3115633018526	941.9746433098217	686.4884997585419	760.7543754352337	853.8692021627567	601.8705657927217	1038.4612595226913
COMPLETE-ARO-PWY	9377.027826850104	9217.372834977565	8810.131425017282	8336.182560729347	8413.045547220914	8434.700229442658	8521.455011597582	9179.07824604671	8195.284645114989	8732.190913191662	9117.025008708617	9011.896846863207	9210.748758015812	9316.051051829976	9279.956420398637	9023.445836754156	9419.864357750861	8833.899818659136	8915.320829628727	8568.946824045872	9230.86339832592	9768.208749773119	9847.898428964618	9510.830269436261	9546.708733397169	9304.741391290134	9969.541215027646	8953.52125852782	9074.907324493379	8699.739563216639	9246.216288405089	9030.132622204683	9237.066017756313	8838.608733108345	9025.024545495991	9246.75836843516	9023.73002530527	9068.135500816994	9065.006820071872	8850.366854382637	9203.77824133196	9056.494229695441	8567.564600294238	8690.473348956844	8655.712351827444	8872.464933115665	9179.209371255096	9227.700620694302	9082.715717691073	9095.331123748143	8809.228687415534	8930.591025839758	9372.934279972715	8757.0344969078	9124.239128476087	9047.339599715817	8872.222481827826	9406.035725873515	9374.833347028838	9489.887919481329	9219.087942007884	9098.869622892153	9321.940521913626	10140.331281476652	9632.353446513338	9530.22240285903	8909.455446509068	9157.683569328387	9182.194954785464	8162.274071453065	8175.566094662553	8648.42682920129	9438.419853872614	9634.513575194831	9398.274472779953	9025.646734677695	8847.24507029023	8799.497979444526	9216.626271401004	8495.875903866801	9043.028883661393	8490.96193731545	9018.63505662684	8700.454593578237	8727.706512600886	8791.377210064944	9099.261754268964	8623.917046659362	8555.63710350933	8558.560387060585
CRNFORCAT-PWY	0.0	0.0	0.0	58.63636363636363	35.45454545454545	25.909090909090907	0.0	0.0	23.18181818181818	72.27272727272727	132.27272727272725	79.09090909090908	29.999999999999996	27.27272727272727	75.0	57.272727272727266	91.36363636363636	83.18181818181817	0.0	0.0	0.0	0.0	46.36363636363636	0.0	34.090909090909086	69.54545454545455	36.81818181818181	62.72727272727272	49.090909090909086	35.45454545454545	65.45454545454545	51.81818181818181	0.0	124.09090909090908	53.326203208556144	38.18181818181818	0.0	17.78088578088578	0.0	0.0	14.666666666666666	0.0	36.81818181818181	0.0	0.0	70.63552447552448	73.63636363636363	28.448391608391606	21.818181818181817	48.69230769230769	25.027972027972027	43.63636363636363	20.454545454545453	50.45454545454545	167.75226107226106	193.06125874125874	277.7389277389277	159.7560839160839	164.15850815850814	165.8135198135198	191.83132867132866	289.86797202797203	172.99384615384616	129.54545454545453	233.18181818181816	186.8181818181818	372.27272727272725	437.34965034965035	161.68615384615384	267.08475524475523	549.8383216783217	387.27272727272725	195.76126148361442	204.86564102564103	251.55794871794873	248.71328671328672	236.04578088578089	414.7296037296037	194.1981351981352	562.4257342657343	305.2237762237762	418.9921678321678	153.2937062937063	545.9580419580419	343.92923076923074	158.18181818181816	258.2097902097902	348.42041958041955	208.11104895104893	495.08391608391605
DAPLYSINESYN-PWY	4641.917888901446	4338.865776383523	4073.1688908854835	4021.95672541947	3770.1723936624558	3791.414792939662	3871.5275956808327	4071.397347822132	3811.5011793677236	4697.853006172938	5567.70409227588	5445.26984613106	4471.633196475617	4721.200824837659	5376.460696174523	5449.056731450258	6166.619257949151	4885.053335483881	4281.243671673409	4230.843850640871	4457.1790121934855	5266.482492559907	5959.684180708212	5352.98765527999	4285.6818714518395	5143.221569730912	4540.842100120146	5373.695649455092	5153.029848882856	4897.961702105003	5634.873748861267	4987.270505024703	4879.179650837957	5170.923863670236	4999.6321502861	4849.156159763397	5115.130832479793	5174.842739465993	5450.311225760095	4693.532388125038	4867.125118626029	4709.7136074899445	3998.901856474743	4737.355130395721	5004.5121472518285	4478.912398677698	4458.055415011897	4331.999828797328	4820.758427415467	4714.206380338623	4500.839863878545	4771.194787159435	4524.063315765092	4803.193692502066	5849.990715071904	5731.523759509897	5502.355629254053	6477.928388709691	6566.5225512973275	6556.144231917483	5784.654004872378	6125.72328718405	5889.014430336658	4141.8346397508385	4317.250049406366	4905.057735858056	5380.377935615749	5172.025525090594	4370.706796092207	5109.768831858936	5501.374393205473	5819.657536486984	6195.018048155411	6448.780781679658	6285.362851082616	6052.849941534443	5840.219967626844	5841.748360190257	5303.276344364666	6095.275538328879	5829.206073328573	5648.714629487238	4688.323639546633	5541.152431529621	5720.639930198979	4464.03111914859	5464.117593024056	5408.262013016959	5023.027358702676	5690.196571757568
DENITRIFICATION-PWY	32.0	74.0	95.0	45.0	102.85714285714286	31.0	16.0	61.0	68.0	21.0	47.0	44.0	32.0	0.0	0.0	46.0	30.0	18.0	45.0	46.0	37.0	65.0	94.0	169.6	74.0	73.0	84.0	42.0	87.0	36.0	82.0	46.4	34.0	0.0	33.0	38.0	25.0	39.0	52.2	103.0	103.75	57.0	84.0	58.25	37.0	42.0	53.0	35.3	22.0	32.5	32.0	12.0	29.0	33.0	69.0	55.33	67.11	55.0	64.78	69.0	70.67	70.92285714285714	52.68142857142857	43.44	53.65677419354839	50.0	43.39	57.75516129032258	42.22	40.0	75.48105990783411	49.22	41.0	40.56	77.33	64.89	67.0	38.44	70.0	25.22	42.56	33.22	22.78	51.56	58.11	44.0	26.33	35.11	44.22	32.0
DENOVOPURINE2-PWY	72.3165815613121	64.83809523809524	128.92233261040943	251.8245334169439	299.80016314089323	367.12707933950185	258.15642982971224	349.391499594553	175.71938720957746	175.62957885682735	139.8029304029304	36.82627865083551	110.12710249885822	98.25190365190365	137.78863534529145	149.92832918114806	132.2130525962587	87.29391771019678	135.36560560728498	281.735368956743	43.48441791044776	268.45674188898766	172.20093475886603	294.93413513994693	115.02726405833528	194.61225116940216	115.76416780844262	67.98594871794872	190.5098580836286	56.18111888111888	64.78865069356874	96.96599802457429	60.08307692307692	61.04915517627382	113.93583131108686	149.57130914079173	120.34796325303195	154.03992864316677	105.8285972803236	156.85619500576178	175.40074494730771	106.24144097421079	86.96108688790486	112.86931233005215	27.314810562571758	196.4279640493414	225.4934805870364	89.34325277743618	154.74582200426428	139.40571219442057	102.13219468094393	195.30875366730206	350.4108320392664	240.5518957360712	166.33950355749536	126.40660195034403	99.18605171835974	199.62737399996706	226.9937983403582	91.8883735123097	145.63574770899982	179.68355153101365	170.3662453037177	142.0096525236358	153.19489805433585	161.1145137099949	113.99791830554523	213.7796985033498	183.51337444377313	78.59311115248558	224.83593210725073	220.62105978042615	82.67974320909467	22.8766699115304	88.55570142676893	159.27637803111347	60.407222104408504	93.07087758875493	28.341391941391944	206.96608950131605	202.74274981995555	327.33718308585117	92.08111063764557	167.90692986982478	275.87739597971336	27.546968451774237	194.52975557909915	137.8057644086387	104.68017649027101	273.67956982695324
DTDPRHAMSYN-PWY	8974.673017570663	9000.16532212885	8678.529775910363	7966.178961038961	8260.969778456836	7962.703137254902	8607.441904761905	9037.157641965878	8107.7547186147185	8031.649523809524	8078.491532467532	8053.871255411255	8516.299775910364	8558.958029029793	8371.040392156863	8179.0199999999995	8369.375497835497	8032.328831168831	8824.829004329004	8384.700112044819	8945.169523809524	8736.944588744589	8996.739913419913	9156.759230965114	8917.995497835498	8788.062857142857	9579.826666666666	8015.740173160173	8219.83284746626	7822.641904761905	8469.44987012987	8483.651993888465	8565.376103896104	7983.941339444868	8137.401341991342	8443.893333333333	8238.147916984975	8441.582813852814	8662.77380952381	8448.3	8998.47442831678	8362.747619047619	7080.879047619047	8154.065546218487	8241.604649859944	7707.570476190476	8013.26683982684	8068.168576521518	7931.689360835243	8035.331557932263	7800.307799337917	7962.72933078686	8282.299088871912	8023.3878400814865	9194.994341843914	9015.128985485102	9004.840256791711	9217.981935828877	9117.503435192259	9257.314403361344	9307.486771072065	9032.071482243247	9274.010383342147	9654.028395721925	9157.183860453271	9252.017947542654	8929.506571937865	8987.674311179017	9001.724262796028	8303.83539801375	8027.412904037139	8290.704603514132	9357.649141302454	9504.588244273786	9320.742811815635	8988.912279254286	8802.444343773874	8920.009523809524	9391.860909600204	8559.648118156354	8951.901764705883	8375.62700840336	8888.134400814872	8595.617346574993	8565.799674051439	8678.01894117647	8869.958188948307	8400.171311433664	8354.53757626687	8569.774558186911
ECASYN-PWY	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.5	0.0	0.33	0.0	4.5	0.17	0.0	0.0	2.83	0.0	4.5	1.5	5.357142857142857	12.5	4.17	11.0	0.0	0.0	3.0	0.0	5.0	1.5	6.0	0.0	1.5	0.0	0.0	9.5	5.0	0.0	0.0	0.0	0.0	5.0	2.34	1.0	1.0	0.33	4.5	2.5	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.2	1.0	0.0	0.0	0.33	1.17	0.0	1.0	0.43000000000000005	0.0	0.83	0.83	0.0	0.6	0.0	0.33	0.0	2.0	0.0	0.0	1.67	0.83	0.4	1.0	0.0	0.0	0.0	0.5	0.0	2.5
ENTBACSYN-PWY	19.612903225806452	13.419354838709676	39.74193548387097	48.16129032258065	50.64516129032258	0.0	32.0	36.12903225806451	29.93548387096774	26.838709677419352	51.61290322580645	42.32258064516129	7.225806451612903	39.74193548387096	0.0	45.806451612903224	23.741935483870968	28.387096774193548	33.013824884792626	0.0	0.0	0.0	0.0	55.64516129032258	22.193548387096776	5.161290322580645	12.903225806451612	29.93548387096774	82.38709677419355	41.29032258064516	74.35483870967741	36.12903225806451	0.0	5.161290322580645	45.61290322580645	54.16129032258065	50.58064516129032	50.83870967741935	68.83870967741936	121.58064516129032	148.64516129032256	66.45161290322581	53.677419354838705	70.32258064516128	43.354838709677416	0.0	40.774193548387096	9.29032258064516	19.516129032258064	21.52258064516129	2.064516129032258	22.709677419354836	20.851612903225806	63.70967741935483	70.76702508960574	34.064516129032256	79.40931899641576	56.49318996415771	101.9584229390681	55.85663082437276	56.90609318996415	86.26236559139784	54.60071684587813	49.1584229390681	42.63799283154122	34.29390681003584	72.6021505376344	125.77491039426522	31.036559139784945	33.03225806451613	147.46379928315412	120.59641577060933	61.04086021505376	33.715692691288766	56.888888888888886	92.09462365591398	65.39354838709677	98.38566308243728	17.548387096774192	143.231541218638	112.31541218637993	109.21863799283153	26.448745519713263	145.96702508960573	89.63440860215053	6.933333333333334	39.644444444444446	93.9584229390681	57.445161290322574	80.06881720430107
FAO-PWY	6091.546304377894	5441.467457963022	5162.226821243359	4563.291027842638	5070.323959111979	5053.4187073574485	4779.9512439506925	6366.3568547893365	4428.761273217353	5405.016679727847	6663.358048590366	6228.523617676591	5466.473731617774	5604.367279405076	6338.414770908127	6577.759622979997	7962.458413215779	5672.369417662635	5750.339397169905	6400.134357932185	6038.7998399536855	6518.869908907033	7253.643573776506	7868.306402420476	4990.4487753266	7036.315081883678	5499.777406732073	6460.930279162413	6825.253609312998	6717.9122065446845	7235.040422519882	6071.570156234489	5875.767393403759	6922.193206835649	7165.762217514001	6706.70007510343	7650.539309324715	7563.479723309431	8119.968109291908	6917.727945157586	7350.434335800518	6940.891794328176	7706.250101854763	7821.050766177318	8158.562589996011	4790.58102930486	4996.3586869270275	5000.5751252148275	5513.668171546037	5465.183617472182	5123.39460817241	6414.560463910536	6124.812006932317	6460.306463761645	7395.661482980491	7110.765653202136	6526.874781534774	7935.280985635178	7800.311372108728	7754.908729443659	6743.6796159915875	6990.823333141735	6770.039790501977	4138.312952921821	3792.903258585119	4722.454282127013	5315.078676475152	4549.120782244764	4124.9579195694105	5642.40924347002	5439.777310441979	6195.441689634803	7479.176152511447	7978.500127844561	7637.208048849936	7335.104953844706	7389.788763292019	7171.29953914044	6751.393911051812	6270.90616230765	6017.475063449963	5084.655319941755	4401.958986158511	4951.096748435546	5292.7593627761435	4273.168761745986	4947.742684032785	5327.03579487386	5007.7418393563075	5299.241524772102
FASYN-ELONG-PWY	6683.611402791502	5266.0592613854615	6105.911866361512	4971.748529115472	5795.758070900611	5888.49342815051	5067.272074592584	7513.138082668908	4688.115744982367	5329.607746878743	6739.009975086131	6491.525808289018	4912.871268355188	5510.6756404507	5674.352829661041	6515.607267099653	7212.261334800268	5134.492877558323	6044.475960418584	7118.927802620422	6355.4432702686045	7039.03494282646	6249.578070161772	9606.706372055978	5363.459756567133	6919.0139095139975	6434.2994333284305	6548.206638791255	6819.227895445519	6154.8602082532825	6333.122907149059	5846.477124372328	6053.2916113715555	6422.914203429393	6500.7646072564185	6319.750961163107	7063.195466666965	6890.058060163866	7750.42820391195	6330.4624241678375	6053.781525715153	5953.627340535599	7363.241562995584	6613.130253263797	6525.19993199685	5469.183526663721	5476.420471259731	5787.378286270611	5657.298028285476	5746.086143386415	5411.47389142209	5579.456207014921	5919.343930237412	5669.045159524365	5112.841073553286	4040.337688716607	4779.186402278698	4608.460766735804	5064.016816984515	4777.594964784037	4280.134613279024	4604.34325094147	4271.079147592758	2000.4464653595319	2802.3262360039644	3011.9026207446827	4052.4789714306535	3631.7381977015284	2845.943155727597	4019.4755528556957	4938.840891428378	5076.889427126595	4461.747333261176	4901.201747292027	4482.042656178649	4441.852375280382	4992.934805706267	4414.854662558704	4127.02584855803	4781.544788446082	4097.109509869475	4342.775076101629	2967.0854496407487	4192.932678985635	4151.2582493559285	3136.301725209686	3681.2034667516173	3800.3150916229674	3629.0750308102915	4233.894215624244
