pathway	K01	K02	K03	K04	K05	K06	K07	K08	K09	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K26	K27	K28	K29	K30	K31	K32	K33	K34	K35	K36	K37	K38	K39	K40	K41	K42	K43	K44	K45	K46	K47	K48	K49	K50	K51	K52	K53	K54	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35	M36
PWY-2941	115.0088803952254	262.5604443958683	158.0352582859062	239.38947082693542	142.40490445243213	138.4748756612036	154.10556801872664	107.13577842442437	200.7071276051685	805.667010583436	570.2244220108205	814.5065982003795	790.8308741013215	677.7160271541654	1027.698383866973	418.2953888215018	448.7869690325409	974.6215836054803	122.82619531430046	67.64346942166604	19.96960225798469	107.12843811445781	107.14670438685931	0.0	51.784070593992176	0.0	87.41942707513338	365.45660607690166	459.3970189767973	270.1416592431724	493.32738727839273	535.5308057888655	193.0935433463888	388.2767302092066	414.44778774555976	388.3030779178745	451.7301026175689	270.3116425048939	461.4219733519132	951.2423372680522	1054.4274701965435	1289.9979639704964	4274.085022113088	1320.7169601300081	1425.4172199385873	758.8292442345742	1652.6800069504661	734.7221088625427	837.536542662499	814.7830757159462	610.1539026637361	846.5292778884245	1501.5785150252505	962.802601954332	728.9124358640139	428.4633155046592	464.8246064374086	224.1821250984726	365.8374375190106	301.13177671168813	235.64567286482182	186.15443022296483	182.2372275826463	618.0842810906181	873.423584606069	467.525430304495	350.131155844337	284.1330971738417	424.8955455388951	568.7685765420622	807.5486167368252	1014.7206305404292	281.9757439304765	871.8129194280224	350.39521048051336	405.37480712875725	614.3345788685126	440.78165366676836	127.43423301475833	228.00030614611728	237.1411932248733	300.8258522151961	696.9231096145754	568.3708834665543	548.0640721468291	521.7750455716038	896.4657489361883	684.5271990362536	629.4779364874614	554.2301241707415
PWY-2942	10494.045318953686	10233.602325099593	10070.150364524765	9853.69180768668	9956.90295566405	9841.224961563687	9902.911236311036	10320.812333914335	9719.854525969937	10052.910818578499	10323.234045111132	10301.221194336362	10146.335615375903	10219.736013851754	10300.607904423818	10345.286965566047	10598.571773803767	10034.120814206944	10195.31296769513	10017.8315510893	10310.831271711631	10489.903906910165	10843.148284574014	10885.633700824517	10191.633081082491	10550.912341696367	10548.665359962408	10227.099983112012	10390.668198609736	10120.342579332624	10723.760277213236	10390.410057980596	10343.209143719172	10381.504174792573	10418.00784465051	10437.068514573039	10223.929216957717	10367.453729035737	10347.058983738723	10191.328552293613	10274.120704088273	10295.441840471654	10110.745660203407	10068.588778309291	10253.897340618601	10024.788356140778	10341.741595160136	10160.557414704852	10229.163330388727	10256.713278982987	9962.899366706415	10115.524199840738	10323.54856853131	10084.805575234699	10583.111085618742	10629.852543868092	10481.613787803995	10721.22644914033	10849.382906080962	10896.41083232318	10616.081783484215	10723.163562260312	10711.029885729678	10931.865701881577	10607.86990418958	10717.272130886608	10345.159769022628	10608.577879612669	10258.528489095834	10019.482342610992	10475.91185044097	10532.008269277045	10733.927850545677	10758.10438403025	10740.264125067837	10627.3931962457	10351.811809500818	10283.049560443245	10143.912769565122	10611.25907906789	10449.60786826052	10447.657755609196	9910.81538366396	10412.14903122425	10333.181812514702	9880.13983284141	10362.609090708971	10295.308446393925	10088.105710445843	10425.625256902853
PWY-3001	11455.910224608882	11410.119769613877	11522.740779466989	11798.391538954222	12053.812167447226	11786.09819693589	11771.039313063726	11734.327595244591	11720.356556203318	11647.627252511948	11445.708733255018	11481.855362363427	11437.09224247606	11557.939541051845	11339.11895256602	11578.476575717264	11502.364504854404	11349.305559498056	11706.093996886046	11862.010441052638	11812.671592587329	11417.01982553461	11416.602761531974	11857.659173539416	11359.264345973534	11600.961241136369	11776.016528758588	11528.357346259609	11521.315311025883	11516.261387733126	11432.218375431217	11499.511986654645	11498.578073509594	11769.249154112724	11594.50177608688	11685.419091886411	11322.130678153204	11286.373925951362	11506.141861174061	11599.799273135626	11227.36724001404	11488.895578991684	11304.440149638858	11602.056865955035	11465.992378084029	11140.921061602143	11257.360267197888	11174.279796412784	11126.173325536294	11147.322094714958	11116.457007416366	11455.698222773532	11479.421382444838	11441.577939368295	11146.545889657627	11273.001678779454	11035.301484978185	11218.050222148215	11236.591035761434	11283.637874667733	11179.330923267216	11156.087073271608	11252.962931346228	11775.815843144868	11506.317586353673	11512.69874410651	10975.204835323371	11112.026049126916	11485.008482440098	11145.547694485103	11064.70565873167	11004.503745414393	11210.985423668464	11259.308852761631	11254.13365882545	11070.224509685602	10931.7543411365	10735.652524615147	11047.296969751518	10756.84900768317	10972.75078168914	10820.596660956508	10934.792184481468	10806.024414763066	10891.052231944797	11052.545759120603	10934.654471526996	10983.045035566462	11060.533849382966	10967.458074385857
PWY-3081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.91825303976347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3661	0.0	0.0	0.0	81.83125623704028	0.0	1.2498485320597805	0.0	57.216487231621194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.495307140189548	59.69718557737475	49.786995549396096	39.86530937534197	0.0	186.111672642774	106.62536584834226	0.0	47.33179185016696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.08641922426511	0.0	99.20326338931507	106.58799565555964	136.0230978962623	24.950759961244994	0.0	0.0	19.966961160252044	79.49929700914365	81.97170951684492	0.0	0.0	0.0	0.0	2.4994845656370916	28.055271863679224	0.0	4.997984695786775	86.87105093247503	252.61060702651676	199.49220315594087	321.99032497924213	37.39661470173851	218.90873188997685	286.1991159274318	72.11462476331393	477.3635960380258	158.14924155205958	0.0	9.99183377124207	170.12956994075313	0.0	143.27223100782845	0.0	0.0	302.28717545740784	357.04133870787933	226.2325145404779	405.1845126405977	57.258013307554904	230.95484039139149	288.5835787363451	145.86318261149955	29.933139404905067	487.82711189223267	32.42019176050085	121.297229012595	0.0	111.47819816710431	121.30929320755295	0.0	67.13767929709034	413.40624353742527	123.7781565960359	281.014137276164
PWY-3781	30144.430551577578	29888.553842694146	29512.907944687213	29344.94126790401	29759.124135304744	29510.221783698147	29777.91710091363	29581.22856692246	29496.971188188498	30133.105977557985	29841.1655700618	30183.459559347873	29649.774532243515	29543.387053750874	30266.657319453967	30321.13960394817	30282.852020013957	29837.524443091424	29851.386447477922	30671.845968069698	30263.853559863794	29192.23167582434	30765.672406900725	30395.768439855	28990.945877891776	30302.765508899105	28532.29178400425	30273.416729470104	30012.293164569626	29966.61650396708	30715.044894010538	29892.513620690617	29513.698009119842	30821.90744510832	30428.249094810857	30081.901258587335	29479.977621946986	29850.43932652392	29546.249824982653	30007.980725884285	29333.57091073923	29974.832997443515	29093.16981704187	30289.378046768375	30192.1567550882	28048.877658037476	28664.35826400324	27708.887315301865	27950.275007554068	28117.22009594064	27773.38825332882	29468.30496882531	29088.456737674194	29425.52277757341	30462.098517793595	30478.869672834597	29511.128402639708	31009.804354356573	30839.32511080657	31480.19896163449	29957.37033117258	30206.504396650824	30085.22083494905	27130.55297644685	27715.916572316222	28085.280085876348	28132.654133781663	27389.095793210745	27985.908124473986	29111.427321471627	28407.995946449675	29086.66451208113	31619.112511604733	31958.218499157523	31654.940478108474	30787.053968341905	30825.95522467223	29884.981095463987	30094.150200179098	29088.551096058443	29356.269899583487	27807.2724431511	27726.530208530392	27876.27706486593	28519.88817221277	28196.748468356265	28461.20138359371	28589.67059966393	28616.76569817417	28696.643143630678
PWY-3801	357.2063696976406	190.0506131608745	161.31729291506227	0.0	203.0690549814624	231.6175606909455	88.80239718071468	315.4443956572463	0.0	342.4277360550202	0.0	14.970123825810347	20.04389342234525	503.15141475783895	330.55054877333913	411.31693966403435	0.0	517.234071408361	0.0	217.98771507805972	0.0	118.1340272914536	520.8960133374782	190.41623586374968	0.0	74.28663630050102	74.22715557757626	991.6055032015241	620.787198628727	0.0	859.4199336393797	451.3716645123591	0.0	801.4612803466696	555.3078370050391	0.0	665.4209553163149	932.3392163224124	852.7202032992286	0.0	0.0	854.2669983640526	7.493014743502491	0.0	965.9596440653952	704.4870820287841	732.6293360331449	0.0	88.90488572234152	59.51429341484039	175.6176028045655	14.968859488828254	29.877807456342836	267.51542926436764	219.23225914615537	0.0	0.0	0.0	0.0	0.0	0.0	14.974123378276957	0.0	161.8239742116484	132.80679601036007	261.6626831342439	0.0	59.579337215272545	0.0	190.52416314088475	29.892645483418196	89.0688995946472	147.49595875876324	162.0314858928417	190.8222847859321	240.6697314221728	161.93297935010065	59.587548957998514	0.0	103.73263154618255	7.493360607120458	289.5654145144538	161.6756042616412	0.0	161.83877632804925	118.23305630125734	0.0	303.35614373434555	118.21162844500039	204.973924919839
PWY-3941	55.32697876067488	115.28010747050423	0.0	64.20359530268426	50.25148596410839	73.86348583830303	50.25400362549749	77.82995189482932	103.21286759468641	0.0	0.0	0.0	43.5635084666022	0.0	0.0	0.0	0.0	0.0	71.37991479648056	62.396169645782855	66.25933877377614	54.861228599147914	0.0	0.0	0.0	76.25593992820987	0.0	0.0	0.0	48.83359879283924	0.0	0.0	0.0	0.0	29.506520797874117	0.0	19.786444707459708	0.0	0.0	39.056950246441765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.980663427015475	0.0	0.0	0.0	12.402033519890587	0.0	0.0	14.862313190969747	0.0	12.405069435518463	33.83902202945028	0.0	0.0	7.460550358924902	0.0	0.0	0.0	19.564956196599944	0.0	0.0	0.0	0.0	31.965283129013617	0.0	0.0	0.0	0.0	0.0	29.443916274048924	0.0	0.0	0.0	0.0	12.388057343989384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4361	55.08489062955215	87.91699081178685	47.49536248240485	105.02112107220978	66.56541154807236	64.67159532857508	69.51831795996151	51.363126969652555	67.23660908354796	276.40316430284986	228.90281626605054	307.32082357376447	271.4895085240607	268.12835892513857	360.39882257463364	173.12111929097938	190.0640499198288	367.7177539084341	58.517782234050564	32.9126488400529	0.0	51.455156487894584	51.36021868562282	0.0	24.943674430745336	0.0	0.0	161.56962330215512	127.90372427016703	123.09505115863925	215.92189330841097	229.55190024952358	87.51557430831276	168.15550030192912	151.30961836305167	167.77007871970832	183.48571527211135	125.61817361550416	174.66980486716326	383.99197302540443	431.63550061119656	504.35468403813866	1831.2633220370712	526.0446040492436	582.2820557307325	292.20754727227904	682.5825485823699	281.6705610645284	327.40502056369246	325.7711243245446	246.7477499638009	340.34357264117756	585.6591082656333	381.1423061684982	279.1642718757075	211.84969734423	171.90673555105852	119.52652531787653	117.48721470214187	90.93261019972918	88.77883824246322	83.5252794950024	72.59020853709707	212.31323187558462	217.68598317595513	162.88945845537458	127.36535300598084	104.96051512213003	152.01093899627176	231.4010889844516	335.67549028439805	406.26983910162176	127.70176240528326	321.05614329677184	135.81698447454033	156.84133105519405	243.54440033552322	179.83039281615856	48.97736918942864	86.49389772311999	88.22100825620402	122.58916976165062	228.5973355486784	218.18084504885474	192.69240476018763	183.49990234250743	290.2191794138816	221.12950786440265	187.348017246772	206.30654580452364
PWY-4722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.97732436756629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.79001435660023	0.0	0.0	38.898578045821	0.0	23.97194404341477	0.0	29.957790312958117	0.0	17.98483367203287	23.97060675107378	0.0	0.0	0.0	0.0	0.0	53.809768098752215	35.91936673272266	0.0	0.0	0.0	0.0	0.0
PWY-4984	6077.274675935656	6162.70897604245	6264.0533976841325	6720.935889838653	6849.4301896259885	6811.909252502845	6842.539046939261	6483.562505616187	6722.712918760145	6508.588643058052	5877.4488462530935	6210.18288062342	6001.244994224344	5981.767448169918	6136.5538076881085	6307.2763140290235	6403.568978597524	6265.773532863257	6145.536662705754	6833.3472777028255	5949.990548318253	5485.251257009329	5791.370994287393	6003.131741181956	5265.2741583869565	5992.9916343579625	5344.915910537188	6511.518298172134	6284.802773613589	6309.892207365478	6249.781104827914	6195.396425065841	5793.059455621999	6939.060089005806	6727.139111344701	6717.978085513362	6348.716357541655	6339.643795702731	6572.652259294415	6793.866978211806	6506.997674976489	6775.12806900674	7325.613540192463	7240.143838204457	7420.400119638013	4821.381260776277	5128.474816404456	4524.335860925189	4962.862496004958	4846.365179199151	4971.5678753366765	6363.455528580894	5990.232535063778	6374.789799811464	6367.476912961248	6625.513083323297	5903.327603917914	6493.984592382269	6561.343951744115	6392.969661950582	6313.203537531406	6134.213360651017	6215.8457982940745	4901.582060929436	4673.653221390967	5327.208664013443	5103.221120139242	4640.379952406769	5281.252633801179	6001.822543630049	5282.1181596598435	5595.472436470236	6490.040744344305	6878.194646665464	6682.071872926375	6239.340103638008	6357.605269286404	5933.631549071438	6260.628936830477	5292.934885027044	5771.1971720356505	4874.903865343666	5019.126610457779	4533.075907995756	5147.659623216024	5393.438169325835	4915.246245544631	5401.353894398796	5500.084766328773	5149.9280350625995
PWY-5005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.909096997838	0.0	0.0	0.0	4.796750093939377	9.587378259325263	0.0	9.587901490026612	16.762120316769632	9.58801682584992	0.0	0.0	0.0	35.77921067737158	0.0	0.0	0.0	0.0	0.0	7.191911935852902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.81005585986372	35.78659830546971	9.585668240107504	27.480900155176148	9.585896078498415	4.796663502466818	4.796401243602145	4.796721352410099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5022	3585.1097502821763	3667.82747260206	3612.0778719639143	3911.3172820209375	3572.749088004595	3657.4041984821447	3706.109298264907	3281.5616932285284	3775.2386421221568	3738.3383846478505	3599.3588937913905	3758.228213242279	3467.357408628867	3252.0377745241585	3957.747620424025	3675.520207930069	3567.3311685660547	3862.085575156725	3497.0709952910333	3589.09365885276	3189.9716552472364	2942.088890483906	3752.768507901853	3510.5429727686255	2981.278155789121	3565.5059544743935	2527.151279745782	3666.469611612056	3537.8607753847523	3536.5377724811196	3732.695809319919	3632.4627174956318	3163.8761204025714	3828.9605649786477	3643.641906212118	3585.3322129970866	3875.345763845508	3894.720888106082	3844.2480838584547	4100.949570770699	3916.3595375752457	3925.2845110079193	5072.955942668655	4275.240168045935	4688.727568669932	3322.4536470910425	3439.454357817501	3080.6113817952487	3292.4970815108136	3310.62598196016	3185.776532401387	3606.9241033394273	3424.0420201364072	3681.1226610529957	4314.438557428822	3990.630494475892	4053.728192303202	4018.0122593078736	4009.224086494036	4383.873822480544	4057.386800193687	4113.427531858618	3848.836795098812	3639.9977994926116	3358.14437118524	3812.7369810570576	4112.663664553608	3808.2684923155975	3637.0865701985726	4305.142832572975	4055.679914588572	4231.405995830258	4483.241469831609	4857.883880070909	4729.103108163026	4457.53781265808	4509.291179306827	4378.186631729928	4193.222679570626	4156.348330093962	3989.2908562142534	3803.986898900243	3740.1007362769838	3907.274962480442	4073.276018727028	3956.96555623711	4163.846852264416	3720.501997525028	3640.3953933222947	4155.146538520287
PWY-5028	1085.2059767183443	824.0739565955934	1135.9635001512172	874.2207201358814	837.4287742669782	1218.629169813346	703.0668327910171	1345.157570684009	800.2926977041307	596.5830421676242	666.5335923205575	486.4365145277003	574.1297170876744	254.60006209190135	637.4346482557355	434.62027492375387	860.8870415434303	429.5090329788832	975.8137078300567	1195.6953357118807	561.97575073913	1002.4573397215944	1186.5190589693866	1854.766907396192	895.8868664860066	1390.1990960822993	933.6961075651884	759.8084679491521	984.2960468930542	1194.9467064084754	1312.3060296491992	807.5412653546392	598.7387238780425	822.0899151787804	816.3137263309887	742.6157951570943	1102.5170130411527	907.0553977987214	1141.684850935801	779.6162451233689	948.2451249155395	889.3403074313907	611.538420816471	475.110377111548	911.4058617865977	854.5776418960115	768.4230999798727	854.5407567355791	1016.389091586919	1049.669421996355	1022.7524788136552	543.0726122533789	551.9165426444924	663.695377530197	1063.9574620021485	866.8833654930406	950.3610726802513	842.5264207863873	912.9432190764832	860.8497007140763	902.6682265470705	895.876974343864	813.2668999456612	377.31088497206963	640.2989459988928	598.8246478783622	983.0991276701328	722.2984231237534	768.2565058362504	879.1263456085572	1045.5288536543403	954.1170473505243	829.929315282409	752.5313201637144	956.1139909222825	853.9602140979358	1025.4727114325149	883.5053035932668	1154.0133641721632	1205.5312280195556	823.273165787627	858.9214124917944	629.7501110395256	787.8339239143725	945.5297888807235	637.7180053455611	718.499378875822	651.8644440955312	806.004076155491	943.6400541268334
