"","row","col","bNTI","RCbray","process","row.country","row.site","row.landuse","col.country","col.site","col.landuse","pair_scale","pair_landu"
"3664","M10","M20",-7.78585401454854,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3665","M10","M21",-6.9481598451937,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3666","M10","M22",-7.88066150299041,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3667","M10","M23",-7.14380375446075,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3668","M10","M24",-7.61026540950327,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3669","M10","M25",-8.60003277353201,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3670","M10","M26",-6.58636812054145,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3671","M10","M27",-7.93356397180809,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3672","M10","M28",-7.13995206019906,0.86,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3673","M10","M29",-7.95194169782593,0.59,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3674","M10","M30",-7.14490592937094,0.46,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3675","M10","M31",-7.88754799006975,0.19,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3676","M10","M32",-8.57651177410149,0.65,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3677","M10","M33",-8.63410699726767,0.54,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3678","M10","M34",-7.85918476578564,0.98,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3679","M10","M35",-8.46248683577116,0.98,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3680","M10","M36",-7.68907382538081,0.98,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3681","M11","M12",-9.80687902202426,-1,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3682","M11","M13",-10.4043363377905,-0.93,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3683","M11","M14",-9.46409030697111,-0.93,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3684","M11","M15",-10.5787517201769,-1,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3685","M11","M16",-10.6468241111929,0.21,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3686","M11","M17",-10.6377534452606,0.99,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3687","M11","M18",-10.6583878434514,0.9,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3688","M11","M19",-10.5694327292276,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3689","M11","M20",-10.575284770946,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3690","M11","M21",-9.81895799278561,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3691","M11","M22",-10.5406031355089,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3692","M11","M23",-9.6001225968698,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3693","M11","M24",-10.3534165049169,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3694","M11","M25",-10.7518924341547,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3695","M11","M26",-8.88607448583093,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3696","M11","M27",-9.84134521437926,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3697","M11","M28",-9.87076227284513,0.98,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3698","M11","M29",-11.0242571150419,0.03,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3699","M11","M30",-9.45138598366784,0.64,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3700","M11","M31",-10.9486868257589,0.74,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3701","M11","M32",-10.6945744314431,0.36,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3702","M11","M33",-12.1642467812426,0.85,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3703","M11","M34",-10.138153773506,0.99,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3704","M11","M35",-11.1466323371501,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3705","M11","M36",-10.6950346669018,0.98,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3706","M12","M13",-10.2228209149746,-1,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3707","M12","M14",-10.6582743520373,-1,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3708","M12","M15",-10.6784186091997,-1,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3709","M12","M16",-9.48803942411558,-0.67,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3710","M12","M17",-8.21263928513018,0.48,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3711","M12","M18",-9.74900765406063,0.1,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3712","M12","M19",-9.84750962658678,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3713","M12","M20",-10.3858383264886,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3714","M12","M21",-8.64120681031869,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3715","M12","M22",-9.11562956621291,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3716","M12","M23",-8.64262773520083,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3717","M12","M24",-9.22722917753895,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3718","M12","M25",-9.64640260011271,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3719","M12","M26",-7.66445459838465,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3720","M12","M27",-8.89454411283619,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3721","M12","M28",-8.25795483260172,0.59,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3722","M12","M29",-8.42332231465534,0.02,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3723","M12","M30",-8.82943062256606,0.21,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3724","M12","M31",-8.10561017622754,-0.75,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3725","M12","M32",-8.19817532107214,-0.14,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3726","M12","M33",-9.11384414198734,-0.09,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3727","M12","M34",-8.57991036139565,0.93,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3728","M12","M35",-8.92077457537614,0.97,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3729","M12","M36",-8.19937141086203,0.94,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3730","M13","M14",-11.0711521238783,-1,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3731","M13","M15",-10.1333161754899,-1,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3732","M13","M16",-10.8964198833052,-0.99,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3733","M13","M17",-9.21424607652546,0.54,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3734","M13","M18",-10.9392625370813,-0.78,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3735","M13","M19",-10.1799920979843,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3736","M13","M20",-10.3605307671233,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3737","M13","M21",-9.21623987331033,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3738","M13","M22",-9.98739432373656,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3739","M13","M23",-9.539632718457,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3740","M13","M24",-9.96831697281876,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3741","M13","M25",-9.63249002320069,0.99,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3742","M13","M26",-8.44723292499606,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3743","M13","M27",-9.23011875394769,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3744","M13","M28",-8.9296746845943,-0.24,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3745","M13","M29",-9.05082336512765,-0.79,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3746","M13","M30",-10.2469873187323,-0.45,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3747","M13","M31",-10.2778159106363,-0.98,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3748","M13","M32",-9.88427403861123,-0.9,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3749","M13","M33",-10.5167259354709,-0.71,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3750","M13","M34",-10.2252977667658,0.64,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3751","M13","M35",-9.96328990446133,0.92,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3752","M13","M36",-8.8195073286715,0.42,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3753","M14","M15",-8.14471154037835,-1,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3754","M14","M16",-9.64024254644522,0.43,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3755","M14","M17",-9.35423916545678,-0.38,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3756","M14","M18",-10.5066515825605,-0.83,"Homogeneous Selection","Malawi","G","Farm","Malawi","G","Farm","within_site","Farm"
"3757","M14","M19",-9.72805746386123,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3758","M14","M20",-9.59247543806237,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3759","M14","M21",-7.68202653936052,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3760","M14","M22",-10.2669748269479,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3761","M14","M23",-8.3761818173596,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3762","M14","M24",-9.43639193595511,1,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3763","M14","M25",-7.88633831793326,0.99,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3764","M14","M26",-7.71180385022536,0.97,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3765","M14","M27",-8.84681322577491,0.96,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Natural","across_site_within_country","cross_landuse"
"3766","M14","M28",-8.48374455488627,-0.36,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3767","M14","M29",-8.44756608988199,0.68,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3768","M14","M30",-9.65055295487638,-0.92,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3769","M14","M31",-9.77898101668322,-0.15,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3770","M14","M32",-8.41071987528233,0.82,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3771","M14","M33",-10.1037183386888,0.92,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
"3772","M14","M34",-10.1622631683146,0.73,"Homogeneous Selection","Malawi","G","Farm","Malawi","H","Farm","across_site_within_country","Farm"
