row,col,bNTI,RCbray,process,row.country,row.site,row.landuse,col.country,col.site,col.landuse,pair_scale,pair_landu
K51,M35,-2.39528145445684,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K51,M36,-3.04000240983112,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K52,K53,-2.48881622044237,-1,Homogeneous Selection,Kenya,F,Farm,Kenya,F,Farm,within_site,Farm
K52,K54,-2.56567003422449,-1,Homogeneous Selection,Kenya,F,Farm,Kenya,F,Farm,within_site,Farm
K52,M01,-0.821348264524421,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K52,M02,-1.22740800463133,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K52,M03,-1.61688268379951,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K52,M04,-1.17900120605602,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K52,M05,-2.17154103268736,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K52,M06,-1.33336520725299,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K52,M07,-1.50867717783971,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K52,M08,-1.25414651628208,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K52,M09,-1.48310505039792,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K52,M10,-2.43785639062178,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K52,M11,-1.88223804541392,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K52,M12,-2.83230990598405,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K52,M13,-1.64884148982693,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K52,M14,-2.49175259546986,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K52,M15,-2.62387776485693,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K52,M16,-2.55115384697945,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K52,M17,-2.38828048806335,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K52,M18,-1.58286960534355,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K52,M19,-1.04872973755275,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K52,M20,-2.21738907600802,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K52,M21,-2.19437852156597,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K52,M22,-0.898892720197545,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K52,M23,-1.39565013559545,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K52,M24,-2.28953860781215,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K52,M25,-1.47975520327939,0.99,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K52,M26,-1.60711582640544,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K52,M27,-1.69866130234163,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K52,M28,-1.77266816364977,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K52,M29,-1.95336726560115,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K52,M30,-1.30091887833296,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K52,M31,-3.19704511204223,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K52,M32,-3.25038368259242,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K52,M33,-3.36401597236581,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K52,M34,-2.30246959762235,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K52,M35,-1.84634370403487,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K52,M36,-1.81371258553167,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K53,K54,-2.88791579396765,-1,Homogeneous Selection,Kenya,F,Farm,Kenya,F,Farm,within_site,Farm
K53,M01,-1.16480186456548,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K53,M02,-1.46874388941965,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K53,M03,-1.44338257135693,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K53,M04,0.200728557920581,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K53,M05,-1.67011897631296,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K53,M06,-1.54021611724936,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K53,M07,-1.55170308905744,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K53,M08,-1.47268238057186,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K53,M09,-1.56156332403211,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K53,M10,-2.19021081511276,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K53,M11,-1.64457044047335,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K53,M12,-2.18170538693334,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K53,M13,-1.20374877122408,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K53,M14,-2.63251863000431,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K53,M15,-2.23523289397805,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K53,M16,-2.03046757555593,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K53,M17,-1.9498073970289,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K53,M18,-1.28185545315953,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K53,M19,-1.26675486590855,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K53,M20,-2.19990481764859,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K53,M21,-1.6821996812555,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K53,M22,-0.756151597891489,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K53,M23,-1.51856789032334,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K53,M24,-2.42355407466125,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K53,M25,-1.59200353111472,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K53,M26,-2.04030635769247,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K53,M27,-1.1118698856402,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K53,M28,-1.99370269904592,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K53,M29,-2.00159180048385,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K53,M30,-1.53885316134007,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K53,M31,-2.42932665615542,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K53,M32,-2.55763493659714,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K53,M33,-1.97036007423123,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K53,M34,-1.73398442050888,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K53,M35,-1.70343863138157,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K53,M36,-1.82076117744969,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K54,M01,-2.36784361370999,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K54,M02,-1.63160274068063,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K54,M03,-1.92332626339896,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K54,M04,-1.36739980082424,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K54,M05,-2.41629479366651,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K54,M06,-1.87842297382344,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K54,M07,-1.92174266055579,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K54,M08,-1.54493585569731,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K54,M09,-1.85120994911072,1,Dispersal Limitation,Kenya,F,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K54,M10,-3.55624597077221,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K54,M11,-2.36745741964313,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K54,M12,-3.20871635876935,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K54,M13,-2.56892837394907,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K54,M14,-3.17685137520616,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K54,M15,-3.10216155955754,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K54,M16,-2.77393420238033,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K54,M17,-2.7912706381031,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K54,M18,-2.34109848076046,1,Homogeneous Selection,Kenya,F,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K54,M19,-0.985387324306893,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K54,M20,-2.58544076167716,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K54,M21,-2.1644118743196,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K54,M22,-1.84967254982752,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K54,M23,-2.6003443738639,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K54,M24,-2.55771728089414,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K54,M25,-1.53976211354955,0.95,Undominated,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K54,M26,-1.99604280561624,1,Dispersal Limitation,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K54,M27,-2.05137609020084,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K54,M28,-3.18564371568184,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K54,M29,-3.04852381136646,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K54,M30,-2.03712071236313,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K54,M31,-3.47875095777291,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K54,M32,-3.41187319514676,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K54,M33,-3.43913233805074,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K54,M34,-3.14915591723491,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K54,M35,-2.25927827174555,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K54,M36,-3.03167152167215,1,Homogeneous Selection,Kenya,F,Farm,Malawi,H,Farm,across_site_btw_country,Farm
M01,M02,-3.43575131223362,-1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M01,M03,-1.02529187122058,-0.97,Homogenizing Dispersal,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M01,M04,-0.429003542672712,0.43,Undominated,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M01,M05,-2.0934096897356,-0.47,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M01,M06,-2.00074219101653,-0.84,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M01,M07,-1.72809568890747,-0.11,Undominated,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M01,M08,-1.71796101056295,-0.3,Undominated,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M01,M09,-2.02874574157989,0.01,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M01,M10,-1.55387153845576,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M01,M11,-2.76543395557235,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M01,M12,-1.35023345717781,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M01,M13,-0.873420782661875,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M01,M14,-1.72222885097493,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M01,M15,-1.42217966205936,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M01,M16,-1.48140840268707,0.99,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M01,M17,-2.51248225748706,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M01,M18,-1.63799380275179,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M01,M19,-1.61978151210551,-0.17,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M01,M20,-2.55373520638172,0.25,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M01,M21,-3.58515459708877,-0.91,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M01,M22,-2.88261498479566,-0.71,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M01,M23,-3.77568605125,-0.23,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M01,M24,-3.21518487490385,0.55,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M01,M25,-1.44598414197414,-0.96,Homogenizing Dispersal,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M01,M26,-3.11352077085657,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M01,M27,-2.88033563031847,0.86,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M01,M28,-2.15206017431244,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M01,M29,-2.42768795254293,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M01,M30,-2.38329364966968,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M01,M31,-2.49128373041543,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M01,M32,-0.519299113959679,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M01,M33,-2.12418948613394,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M01,M34,-2.42836833408095,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M01,M35,-1.98025597747396,0.97,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M01,M36,-2.37307549976044,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M02,M03,-1.98871631732619,-1,Homogenizing Dispersal,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M02,M04,-2.27529415088628,-0.76,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M02,M05,-2.86305435678839,-0.89,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M02,M06,-2.68550102769827,-0.93,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M02,M07,-3.05359521241247,-0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M02,M08,-1.94660456507415,-1,Homogenizing Dispersal,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M02,M09,-2.51589727768733,-0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M02,M10,-2.18779391563597,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M02,M11,-2.23945696567816,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M02,M12,-1.77980919232161,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M02,M13,-1.47332851041069,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M02,M14,-2.08198816671379,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M02,M15,-1.9755228448848,0.99,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M02,M16,-1.85138021685969,0.94,Undominated,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M02,M17,-1.77347753558833,0.98,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M02,M18,-1.65170923893769,0.91,Undominated,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M02,M19,-2.13407075081976,-0.1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M02,M20,-2.68123782916658,0.68,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M02,M21,-2.87838320603542,-0.94,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M02,M22,-2.627872915508,-0.85,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M02,M23,-3.0507010300976,-0.23,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M02,M24,-2.66088041387127,-0.59,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M02,M25,-1.73097550433804,-0.91,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M02,M26,-2.8068962866796,-0.11,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M02,M27,-2.64998809989368,-0.76,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M02,M28,-1.76825157622059,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M02,M29,-1.69426399893116,0.97,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M02,M30,-2.14951908768939,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M02,M31,-1.86981296357563,0.99,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M02,M32,-1.19423060118169,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M02,M33,-1.3933828186029,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M02,M34,-2.04754149971995,0.73,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M02,M35,-1.41702097005123,0.46,Undominated,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M02,M36,-1.30177912021848,0.94,Undominated,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M03,M04,-0.981740049179327,0.06,Undominated,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M03,M05,-3.49489819377926,-0.31,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M03,M06,-3.14133807446461,-0.73,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M03,M07,-2.54550091010812,-0.97,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M03,M08,-2.06710998058143,-0.97,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M03,M09,-2.42343568779566,-0.94,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M03,M10,-3.13799421489814,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M03,M11,-2.04274845995228,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M03,M12,-2.72347124507847,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M03,M13,-2.71636327685664,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M03,M14,-1.87927786313362,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M03,M15,-2.91777794613189,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M03,M16,-1.96412417686231,0.96,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M03,M17,-2.65988881215564,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M03,M18,-2.26654034372483,0.94,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M03,M19,-2.45868920819902,0.76,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M03,M20,-2.44674669829612,0.89,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M03,M21,-3.41455109214602,-0.91,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M03,M22,-1.76179410576692,-0.33,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M03,M23,-2.02315293040889,0.32,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M03,M24,-3.64052322449592,0.34,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M03,M25,-2.0964354191925,-0.84,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M03,M26,-3.00186560460831,-0.09,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M03,M27,-2.72518520922394,-0.62,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M03,M28,-1.73397547259874,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M03,M29,-1.89253799624431,0.99,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M03,M30,-2.57311392050096,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M03,M31,-2.69106516293706,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M03,M32,-2.11607812318603,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M03,M33,-2.3541174231758,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M03,M34,-2.75212469780092,0.92,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M03,M35,-2.09967299302256,0.95,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M03,M36,-2.46928471125055,0.88,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M04,M05,-3.09560855203769,-1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M04,M06,-3.17952201606446,-1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M04,M07,-2.32601426562852,-0.88,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M04,M08,-1.1962796697375,-0.71,Undominated,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M04,M09,-0.924130692150405,-0.18,Undominated,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M04,M10,-2.85424896917306,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M04,M11,-2.48327273441974,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M04,M12,-2.56261483202704,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
