Similarity	Repl	RichDiff	comb	landuse	site	country	relation
0.183456183456183	0.676494676494677	0.14004914004914	K54_M17	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.18019801980198	0.78019801980198	0.0396039603960396	K54_M18	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.19327731092437	0.689075630252101	0.117647058823529	K54_M19	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.176414189837009	0.816874400767018	0.00671140939597315	K54_M20	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.194818652849741	0.717098445595855	0.0880829015544041	K54_M21	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.181323662737987	0.770625566636446	0.0480507706255666	K54_M22	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.169794459338695	0.768543342269884	0.0616621983914209	K54_M23	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.157181571815718	0.791327913279133	0.0514905149051491	K54_M24	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.16891064871481	0.545899632802938	0.285189718482252	K54_M25	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.141718334809566	0.788308237378211	0.0699734278122232	K54_M26	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.168518518518519	0.803703703703704	0.0277777777777778	K54_M27	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.183168316831683	0.683168316831683	0.133663366336634	K54_M28	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.203494347379239	0.717368961973278	0.079136690647482	K54_M29	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.160611854684512	0.835564053537285	0.00382409177820268	K54_M30	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.181132075471698	0.809433962264151	0.00943396226415094	K54_M31	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.208116545265349	0.699271592091571	0.0926118626430801	K54_M32	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.199479618386817	0.711188204683434	0.0893321769297485	K54_M33	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.201649862511457	0.76076993583868	0.0375802016498625	K54_M34	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.228782287822878	0.739852398523985	0.0313653136531365	K54_M35	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.198542805100182	0.757741347905282	0.0437158469945355	K54_M36	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.497652582159624	0.44131455399061	0.0610328638497653	M01_M02	Natural_Natural	G_G	Malawi_Malawi	within_site
0.486531986531986	0.464646464646465	0.0488215488215488	M01_M03	Natural_Natural	G_G	Malawi_Malawi	within_site
0.372850678733032	0.604524886877828	0.0226244343891403	M01_M04	Natural_Natural	G_G	Malawi_Malawi	within_site
0.392823418319169	0.540132200188857	0.0670443814919736	M01_M05	Natural_Natural	G_G	Malawi_Malawi	within_site
0.396856581532417	0.493123772102161	0.110019646365422	M01_M06	Natural_Natural	G_G	Malawi_Malawi	within_site
0.393501805054152	0.586642599277978	0.01985559566787	M01_M07	Natural_Natural	G_G	Malawi_Malawi	within_site
0.397058823529412	0.564338235294118	0.0386029411764706	M01_M08	Natural_Natural	G_G	Malawi_Malawi	within_site
0.405429864253394	0.571945701357466	0.0226244343891403	M01_M09	Natural_Natural	G_G	Malawi_Malawi	within_site
0.131549609810479	0.608695652173913	0.259754738015608	M01_M10	Natural_Farm	G_G	Malawi_Malawi	within_site
0.200165425971878	0.734491315136476	0.065343258891646	M01_M11	Natural_Farm	G_G	Malawi_Malawi	within_site
0.181274900398406	0.693227091633466	0.125498007968127	M01_M12	Natural_Farm	G_G	Malawi_Malawi	within_site
0.168986083499006	0.707753479125249	0.123260437375746	M01_M13	Natural_Farm	G_G	Malawi_Malawi	within_site
0.197898423817863	0.791593695271454	0.010507880910683	M01_M14	Natural_Farm	G_G	Malawi_Malawi	within_site
0.170781893004115	0.666666666666667	0.162551440329218	M01_M15	Natural_Farm	G_G	Malawi_Malawi	within_site
0.255276381909548	0.609045226130653	0.135678391959799	M01_M16	Natural_Farm	G_G	Malawi_Malawi	within_site
0.261697065820777	0.63441712926249	0.103885804916733	M01_M17	Natural_Farm	G_G	Malawi_Malawi	within_site
0.253333333333333	0.67047619047619	0.0761904761904762	M01_M18	Natural_Farm	G_G	Malawi_Malawi	within_site
0.391869918699187	0.526829268292683	0.0813008130081301	M01_M19	Natural_Natural	G_H	Malawi_Malawi	diff_site_within_country
0.358264081255771	0.598337950138504	0.0433979686057248	M01_M20	Natural_Natural	G_H	Malawi_Malawi	diff_site_within_country
0.413930348258706	0.461691542288557	0.124378109452736	M01_M21	Natural_Natural	G_H	Malawi_Malawi	diff_site_within_country
0.41994750656168	0.568678915135608	0.0113735783027122	M01_M22	Natural_Natural	G_H	Malawi_Malawi	diff_site_within_country
0.372735116479724	0.602243313201035	0.0250215703192407	M01_M23	Natural_Natural	G_H	Malawi_Malawi	diff_site_within_country
0.36617262423714	0.619006102877071	0.014821272885789	M01_M24	Natural_Natural	G_H	Malawi_Malawi	diff_site_within_country
0.32438739789965	0.35705950991832	0.31855309218203	M01_M25	Natural_Natural	G_H	Malawi_Malawi	diff_site_within_country
0.323353293413174	0.643284858853721	0.0333618477331052	M01_M26	Natural_Natural	G_H	Malawi_Malawi	diff_site_within_country
0.364285714285714	0.626785714285714	0.00892857142857143	M01_M27	Natural_Natural	G_H	Malawi_Malawi	diff_site_within_country
0.236421725239617	0.666134185303514	0.097444089456869	M01_M28	Natural_Farm	G_H	Malawi_Malawi	diff_site_within_country
0.252714708785785	0.631786771964462	0.115498519249753	M01_M29	Natural_Farm	G_H	Malawi_Malawi	diff_site_within_country
0.232044198895028	0.72744014732965	0.0405156537753223	M01_M30	Natural_Farm	G_H	Malawi_Malawi	diff_site_within_country
0.232727272727273	0.74	0.0272727272727273	M01_M31	Natural_Farm	G_H	Malawi_Malawi	diff_site_within_country
0.217782217782218	0.653346653346653	0.128871128871129	M01_M32	Natural_Farm	G_H	Malawi_Malawi	diff_site_within_country
0.254819782062028	0.692372170997485	0.0528080469404862	M01_M33	Natural_Farm	G_H	Malawi_Malawi	diff_site_within_country
0.309460654288241	0.689655172413793	0.000884173297966401	M01_M34	Natural_Farm	G_H	Malawi_Malawi	diff_site_within_country
0.320284697508897	0.674377224199288	0.00533807829181495	M01_M35	Natural_Farm	G_H	Malawi_Malawi	diff_site_within_country
0.289982425307557	0.70298769771529	0.0070298769771529	M01_M36	Natural_Farm	G_H	Malawi_Malawi	diff_site_within_country
0.504007123775601	0.38646482635797	0.109528049866429	M02_M03	Natural_Natural	G_G	Malawi_Malawi	within_site
0.388461538461538	0.573076923076923	0.0384615384615385	M02_M04	Natural_Natural	G_G	Malawi_Malawi	within_site
0.394366197183099	0.599597585513079	0.00603621730382294	M02_M05	Natural_Natural	G_G	Malawi_Malawi	within_site
0.411332633788038	0.539349422875131	0.0493179433368311	M02_M06	Natural_Natural	G_G	Malawi_Malawi	within_site
0.439117929050815	0.519654841802493	0.0412272291466922	M02_M07	Natural_Natural	G_G	Malawi_Malawi	within_site
0.435972629521017	0.541544477028348	0.0224828934506354	M02_M08	Natural_Natural	G_G	Malawi_Malawi	within_site
0.432692307692308	0.528846153846154	0.0384615384615385	M02_M09	Natural_Natural	G_G	Malawi_Malawi	within_site
0.161057692307692	0.637019230769231	0.201923076923077	M02_M10	Natural_Farm	G_G	Malawi_Malawi	within_site
0.241258741258741	0.632867132867133	0.125874125874126	M02_M11	Natural_Farm	G_G	Malawi_Malawi	within_site
0.217252396166134	0.717784877529286	0.0649627263045793	M02_M12	Natural_Farm	G_G	Malawi_Malawi	within_site
